address,description,status,dns_name
10.117.0.2/30,mp3-in-a1,active,
10.117.0.5/30,ro-stcon-preprod-1,active,
10.117.0.6/30,mp3-in-a2,active,
10.117.0.9/29,ro-stcon-preprod-1,active,
10.117.0.10/29,mp3-proxl1-a1,active,
10.117.0.11/29,mp3-proxl1-a2,active,
10.117.0.12/29,mp3-fw-a1,active,
10.117.0.13/29,mp3-fw-a2,active,
10.117.0.14/29,mp3-fw-a,active,
10.117.0.17/30,ro-stcon-preprod-1,active,
10.117.0.18/30,wowza-capt-a1,active,
10.117.0.21/30,ro-stcon-preprod-1,active,
10.117.0.22/30,wowza-capt-a2,active,
10.117.0.25/29,ro-stcon-preprod-1,active,
10.117.0.26/29,wowza-prox-a1,active,
10.117.0.27/29,wowza-prox-a2,active,
10.117.0.28/29,wowza-fw-a,active,
10.117.0.33/30,ro-stcon-preprod-1,active,
10.117.0.34/30,adw-in-a1,active,
10.117.0.37/30,ro-stcon-preprod-1,active,
10.117.0.38/30,adw-in-a2,active,
10.117.0.41/29,ro-stcon-preprod-1,active,
10.117.0.42/29,adw-proxl1-a1,active,
10.117.0.43/29,adw-proxl1-a2,active,
10.117.0.44/29,adw-fw-a,active,
10.117.0.49/30,ro-stcon-preprod-1,active,
10.117.0.50/30,adwzg-in-b1,active,
10.117.0.57/29,ro-stcon-preprod-1,active,
10.117.0.58/29,flvg-proxl1-a1,active,
10.117.0.59/29,flvg-proxl1-a2,active,
10.117.0.60/29,flvg-fw-a,active,
10.117.0.65/30,ro-stcon-preprod-1,active,
10.117.0.66/30,webdav-in-a1.preprod,active,
10.117.0.69/30,ro-stcon-preprod-1,active,
10.117.0.70/30,webdav-in-a2.preprod,active,
10.117.0.73/29,ro-stcon-preprod-1,active,
10.117.0.74/29,hbbtv11-prox-a1.preprod.stcon.wan,active,
10.117.0.75/29,hbbtv11-prox-a2.preprod.stcon.wan,active,
10.117.0.76/29,hbbtv11-fw-a.preprod,active,
10.117.0.81/30,ro-stcon-preprod-1,active,
10.117.0.82/30,hss-in-a1-preprod,active,
10.117.0.89/29,ro-stcon-preprod-1,active,
10.117.0.92/29,httpg-fw-a,active,
10.117.0.97/30,ro-stcon-preprod-1,active,
10.117.0.98/30,hss-in-b1,active,
10.117.0.101/30,ro-stcon-preprod-1,active,
10.117.0.102/30,hss-in-b2,active,
10.117.0.105/30,ro-stcon-preprod-1,active,
10.117.0.106/30,httpull-in-a1,active,
10.117.0.109/30,ro-stcon-preprod-1,active,
10.117.0.110/30,httpull-in-a2,active,
10.117.0.113/30,ro-stcon-preprod-1,active,
10.117.0.114/30,fmsg-in-a1,active,
10.117.0.121/30,ro-stcon-preprod-1,active,
10.117.0.122/30,codeshop-in-a1,active,
10.117.0.129/30,ro-stcon-preprod-1,active,
10.117.0.130/30,wow-in-test1,active,
10.117.0.137/29,ro-stcon-preprod-1,active,
10.117.0.138/29,proxy-preprod-1,active,
10.117.0.139/29,proxy-preprod-2,active,
10.117.0.140/29,storage-preprod,active,
10.117.0.142/29,chkp-fw-a,active,
10.117.0.145/29,ro-stcon-preprod-1,active,
10.117.0.146/29,storage-proxy-2,active,
10.117.0.148/29,flvop-fw-a,active,
10.117.0.153/30,ro-stcon-preprod-1,active,
10.117.0.154/30,ftp-in-a1.preprod,active,
10.117.0.157/30,ro-stcon-preprod-1,active,
10.117.0.158/30,ftp-in-a2.preprod,active,
10.117.0.161/30,ro-stcon-preprod-1,active,
10.117.0.162/30,mptslp-in-a1,active,
10.117.0.165/30,ro-stcon-preprod-1,active,
10.117.0.166/30,mptslp-in-a2,active,
10.117.0.169/29,ro-stcon-preprod-1,active,
10.117.0.170/29,mptslp-prox-a1,active,
10.117.0.171/29,mptslp-prox-a2,active,
10.117.0.172/29,mptslp-fw-a,active,
10.117.0.173/29,mptslp-prox-a3,active,
10.117.0.174/29,mptslp-prox-a4,active,
10.117.0.177/29,ro-stcon-preprod-1,active,
10.117.0.178/29,mp3tsp-prox-a1,active,
10.117.0.179/29,mp3tsp-prox-a2,active,
10.117.0.180/29,mp3tsp-fw-a,active,
10.117.0.185/29,ro-stcon-preprod-1,active,
10.117.0.190/29,hbb11p-fw-a1,active,
10.117.0.193/30,ro-stcon-preprod-1,active,
10.117.0.194/30,flv-in-a1.preprod,active,
10.117.0.201/30,ro-stcon-preprod-1,active,
10.117.0.202/30,cdn-itransmux-1,active,
10.117.0.209/30,ro-stcon-preprod-1,active,
10.117.0.210/30,cdn-mcastorigin-a1,active,
10.117.0.217/30,ro-stcon-1,active,
10.117.0.218/30,triton-in-a1,active,
10.117.0.225/28,ro-stcon-1,active,
10.117.0.226/28,triton-out-a1,active,
10.117.0.241/28,ro-stcon-preprod-1,active,
10.117.0.242/28,radionomy-prox-a1,active,
10.117.0.243/28,radionomy-prox-a2,active,
10.117.0.252/28,radionomy-fw-a1,active,
10.117.0.253/28,radionomy-fw-a2,active,
10.117.0.254/28,radionomy-fw-a,active,
10.117.1.1/28,ro-stcon-preprod-1,active,
10.117.1.2/28,origin-a1,active,
10.117.224.1/20,ro-stcon-preprod-1,active,
10.117.255.9/29,ro-stcon,active,
10.117.255.10/29,fwlog-1,active,
10.117.255.11/29,fwlog-2,active,
10.118.0.1/24,mp3-out-a1,active,
10.118.0.201/24,mp3-proxl2-a1,active,
10.118.0.202/24,mp3-proxl2-a2,active,
10.118.0.241/24,mp3-proxl1-a1,active,
10.118.0.242/24,mp3-proxl1-a2,active,
10.118.0.252/24,mp3-fw-a1,active,
10.118.0.253/24,mp3-fw-a2,active,
10.118.0.254/24,mp3-fw-a,active,
10.118.5.241/24,proxy-preprod-1,active,
10.118.5.254/24,httpg-fw-a,active,
10.118.6.241/24,proxy-preprod-1,active,
10.118.6.242/24,proxy-preprod-2,active,
10.118.6.254/24,chkp-fw-a,active,
10.118.224.1/20,ro-stcon-preprod-1,active,
10.119.0.1/22,log-a-ingest-1,active,
10.119.0.3/22,log-a-archive-1,active,
10.119.0.5/22,log-a-dbsql-1,active,
10.119.0.6/22,log-a-ws-1,active,
10.119.0.7/22,log-a-munin-1,active,
10.119.0.8/22,log-a-processor-1,active,
10.119.0.10/22,log-a-dispatcher-1,active,
10.119.0.11/22,log-a-mongoconf-1,active,
10.119.0.12/22,log-a-mongoconf-2,active,
10.119.0.13/22,log-a-mongoconf-3,active,
10.119.0.250/22,backoffice-ng,active,
10.119.0.251/22,players.preprod,active,
10.119.0.252/22,smartcontrol.preprod,active,
10.119.0.253/22,cdn-backoffice,active,
10.119.0.254/22,dbpsql-1,active,
10.119.1.1/24,log-a-parser-1,active,
10.119.1.11/24,log-a-ext-parser-1,active,
10.119.2.1/24,log-a-mongodb-1,active,
10.119.153.252/25,r_532_ivry_byteltab_1,active,
10.119.153.253/25,r_532_ivry_byteltab_2,active,
10.119.153.254/25,hsrp_tab,active,
172.24.42.1/24,,active,
172.24.42.11/24,LCP PS TNT / PS 2424 N,active,HCI-ORC-01-N
172.24.42.12/24,LCP PS TNT / PS 2424 S,active,HCI-ORC-01-S
172.24.42.13/24,LCP 100% N,active,HCI-ORC-02-N
172.24.42.14/24,LCP 100% S,active,HCI-ORC-02-S
172.24.42.101/24,PBS - VM Marina,active,HCI-LCP-CLT-01
172.24.42.102/24,PBS - VM Marina,active,HCI-LCP-CLT-02
172.24.42.150/24,,active,
172.24.42.153/24,,active,
172.24.42.154/24,,active,
172.24.42.252/24,,active,
172.24.42.253/24,,active,
172.24.42.254/24,,active,
172.24.44.1/24,QNAP,active,CJI-LCP-NOL-01
172.24.44.2/24,QNAP,active,CJI-LCP-NOL-02
172.24.44.150/24,,active,
172.24.44.151/24,QC - LCPPS,active,HCI-QC-01
172.24.44.252/24,,active,
172.24.44.253/24,,active,
172.24.44.254/24,,active,
172.16.114.130/24,,active,
172.16.114.140/24,,active,
172.16.114.141/24,,active,
172.16.114.254/24,,active,
10.60.1.14/24,varnish01.cdn.tvvideoms.com,active,varnish01.cdn.tvvideoms.com
10.60.1.15/24,varnish02.cdn.tvvideoms.com,active,varnish02.cdn.tvvideoms.com
10.16.6.61/24,,active,fw-1.dma-1.arkena.net
10.16.6.62/24,,active,fw-2.dma-1.arkena.net
172.24.58.1/24,,active,dp600c-01.orangecs.net
172.24.58.2/24,,active,dp600c-02.orangecs.net
172.24.58.3/24,,active,
172.24.58.4/24,,active,
172.24.58.104/24,,active,OCS-QC.orangecs.net
172.24.58.98/24,frontal-netapp-orange,active,
172.24.58.105/24,,active,OCS-QC.orangecs.net
172.24.58.150/24,,active,ocs-netapp2.orangecs.net
172.24.58.152/24,,active,ocs-netapp.orangecs.net
172.24.58.160/24,,active,srv-fa-11.orangecs.net
172.24.58.161/24,,active,srv-qct-11.orangecs.net
172.24.58.162/24,,active,srv-qct-12.orangecs.net
172.24.58.163/24,,active,srv-maint-11.orangecs.net
172.24.58.164/24,,active,SRV-MAINT-12.orangecs.net
172.24.58.165/24,,active,srv-aur-11.orangecs.net
172.24.58.166/24,,active,srv-aur-12.orangecs.net
172.24.58.168/24,,active,SRV-QNAP-11.orangecs.net
172.24.58.170/24,,active,SRV-QNAP-12.orangecs.net
172.24.58.171/24,,active,vm600-1.orangecs.net
172.24.58.173/24,,active,
172.24.58.191/24,esxi 1 orangecs,active,
172.24.58.192/24,esxi 2 orangecs,active,
172.24.58.193/24,esxi 3 orangecs,active,
172.24.58.195/24,vcsa orangecs,active,
172.24.58.196/24,,active,OCS-VEEAM-01.orangecs.net
172.24.58.197/24,,active,vantagesql-01.orangecs.net
172.24.58.198/24,,active,vantagesql-02.orangecs.net
172.24.58.199/24,,active,vantage-01.orangecs.net
172.24.58.200/24,,active,vantage-02.orangecs.net
172.24.58.203/24,,active,vantage-03.orangecs.net
172.24.58.204/24,,active,vantage-04.orangecs.net
172.24.58.205/24,,active,vantage-01-qa.orangecs.net
172.24.58.211/24,,active,srv-fappl-1.orangecs.net
172.24.58.226/24,,active,vantage-svr-5.orangecs.net
172.24.58.231/24,,active,srv-cein-11.orangecs.net
172.24.58.232/24,,active,srv-ceout-12.orangecs.net
172.24.58.252/24,,active,
172.24.58.253/24,,active,
172.24.58.254/24,,active,
172.16.171.1/24,,active,
172.16.171.2/24,,active,
172.16.171.3/24,,active,
172.16.171.100/24,,active,
172.16.171.101/24,,active,
172.16.171.110/24,,active,
172.16.171.111/24,,active,
172.16.171.118/24,,active,system-manager-ocs.ocs.regie.tvvideoms.com
172.16.171.120/24,,active,POG-PRD-WTN
172.16.171.121/24,,active,POG-PRD-BDD-01
172.16.171.122/24,DB,active,POG-PRD-BDD-02
172.16.171.125/24,,active,
172.16.171.126/24,,active,POG-PRD-WEB-04
172.16.171.127/24,,active,
172.16.171.128/24,,active,POG-PRD-WEB-05
172.16.171.130/24,,active,
172.16.171.201/24,,active,
172.16.171.210/24,,active,
172.16.171.225/24,,active,
10.37.101.11/24,,active,srv-activiti-1.bpm.pro.common.tvvideoms.com
10.37.101.12/24,,active,srv-api-1.bpm.pro.common.tvvideoms.com
10.37.101.13/24,,active,srv-chips-1.bpm.pro.common.tvvideoms.com
10.37.101.14/24,,active,srv-dgw-1.bpm.pro.common.tvvideoms.com
10.37.101.15/24,,active,srv-gui-1.bpm.pro.common.tvvideoms.com
10.37.101.16/24,,active,srv-poller-1.bpm.pro.common.tvvideoms.com
10.37.101.17/24,,active,srv-vue-1.bpm.pro.common.tvvideoms.com
10.37.101.18/24,,active,srv-esb-1.bpm.pro.common.tvvideoms.com
172.16.0.155/24,//antenne-01LCP,active,PANTPROLCP01
172.16.0.156/24,,active,//antenne-02LCP
10.60.1.16/24,varnish03.cdn.tvvideoms.com,active,varnish03.cdn.tvvideoms.com
10.31.8.16/24,,active,prov-7.prov.woode.tvvideoms.com
10.31.9.11/24,,active,prov-7.dmzprov.woode.tvvideoms.com
10.31.10.26/24,,active,prov-7.dmzrxtx.woode.tvvideoms.com
10.31.8.2/24,,active,vrrp.prov.woode.tvvideoms.com
10.31.8.3/24,,active,fw-snl-out-1.prov.woode.tvvideoms.com
10.31.8.4/24,,active,fw-snl-out-2.prov.woode.tvvideoms.com
10.31.8.5/24,,active,collectd-1.prov.woode.tvvideoms.com
10.31.8.9/24,,active,pp-prov-2.prov.woode.tvvideoms.com
10.31.8.10/24,,active,prov-1.prov.woode.tvvideoms.com
10.31.8.11/24,,active,prov-2.prov.woode.tvvideoms.com
10.31.8.12/24,,active,prov-3.prov.woode.tvvideoms.com
10.31.8.13/24,,active,prov-4.prov.woode.tvvideoms.com
10.31.8.14/24,,active,prov-5.prov.woode.tvvideoms.com
10.31.8.15/24,,active,prov-6.prov.woode.tvvideoms.com
10.31.8.17/24,,active,prov-8.prov.woode.tvvideoms.com
10.31.8.6/24,,active,shi-realm-1.prov.woode.tvvideoms.com
10.31.8.7/24,,active,preprod-shi-realm-1.prov.woode.tvvideoms.com
10.31.8.8/24,,active,pp-prov-1.prov.woode.tvvideoms.com
10.31.9.2/24,,active,vipftp.dmzprov.woode.tvvideoms.com
10.31.9.3/24,,active,ftp-1.dmzprov.woode.tvvideoms.com
10.31.9.4/24,,active,ftp-2.dmzprov.woode.tvvideoms.com
10.31.9.5/24,,active,prov-1.dmzprov.woode.tvvideoms.com
10.31.9.6/24,,active,prov-2.dmzprov.woode.tvvideoms.com
10.31.9.7/24,,active,prov-3.dmzprov.woode.tvvideoms.com
10.31.9.8/24,,active,prov-4.dmzprov.woode.tvvideoms.com
10.31.9.9/24,,active,prov-5.dmzprov.woode.tvvideoms.com
10.31.9.10/24,,active,prov-6.dmzprov.woode.tvvideoms.com
10.31.9.12/24,,active,prov-8.dmzprov.woode.tvvideoms.com
10.31.9.20/24,,active,pp-prov-1.dmzprov.woode.tvvideoms.com
10.31.9.21/24,,active,pp-prov-2.dmzprov.woode.tvvideoms.com
10.31.10.2/24,,active,vipftp.dmzrxtx.woode.tvvideoms.com
10.31.10.3/24,,active,ftp-1.dmzrxtx.woode.tvvideoms.com
10.31.10.4/24,,active,ftp-2.dmzrxtx.woode.tvvideoms.com
10.31.10.5/24,,active,shi-realm-1.dmzrxtx.woode.tvvideoms.com
10.31.10.6/24,,active,preprod-shi-realm-1.dmzrxtx.woode.tvvideoms.com
10.31.10.7/24,,active,sj-canalsnl-fr-1.dmzrxtx.woode.tvvideoms.com
10.31.10.8/24,,active,sj-canalsnl-fr-2.dmzrxtx.woode.tvvideoms.com
10.31.10.9/24,,active,sj-canalsnl-fr-3.dmzrxtx.woode.tvvideoms.com
10.31.10.20/24,,active,prov-1.dmzrxtx.woode.tvvideoms.com
10.31.10.21/24,,active,prov-2.dmzrxtx.woode.tvvideoms.com
10.31.10.22/24,,active,prov-3.dmzrxtx.woode.tvvideoms.com
10.31.10.23/24,,active,prov-4.dmzrxtx.woode.tvvideoms.com
10.31.10.24/24,,active,prov-5.dmzrxtx.woode.tvvideoms.com
10.31.10.25/24,,active,prov-6.dmzrxtx.woode.tvvideoms.com
10.31.10.27/24,,active,prov-8.dmzrxtx.woode.tvvideoms.com
10.37.106.3/24,,active,fw-harmony-2.bpm.prod.common.tvvideoms.com
10.37.106.19/24,,active,srv-snow-1.bpm.preprod.common.tvvideoms.com
10.37.20.43/25,,active,vip-isilon-2.store.pro.mam.tvvideoms.com
10.37.20.44/25,,active,vip-isilon-2.store.pro.mam.tvvideoms.com
10.37.20.45/25,,active,vip-isilon-2.store.pro.mam.tvvideoms.com
10.37.20.46/25,,active,vip-isilon-2.store.pro.mam.tvvideoms.com
10.37.20.47/25,,active,vip-isilon-2.store.pro.mam.tvvideoms.com
10.37.20.48/25,,active,vip-isilon-2.store.pro.mam.tvvideoms.com
10.37.20.49/25,,active,vip-isilon-2.store.pro.mam.tvvideoms.com
10.37.20.21/25,,active,NFS-1INFRA
10.37.101.19/24,,active,srv-snow-1.bpm.pro.common.tvvideoms.com
10.159.2.21/24,,active,srv-backup-1.infra.inf.glb.tvvideoms.com
10.37.18.51/25,,active,sj-cjimam-fr-1.recept.pro.common.tvvideoms.com
10.37.18.52/25,,active,sj-cjimam-fr-2.recept.pro.common.tvvideoms.com
10.103.1.71/26,,active,sj-cjimam-fr-1
10.103.1.72/26,,active,sj-cjimam-fr-2
10.37.18.26/25,,active,srv-tools-02.qc.pro.mam.tvvideoms.com
10.31.8.252/24,,active,fw-snl-1
10.31.8.253/24,,active,fw-snl-2
10.31.8.254/24,,active,vipfwsnl
10.35.0.41/24,,active,srv-gwsrt-1.quortex.pro.m6.tvvideoms.com
10.35.0.42/24,,active,srv-gwsrt-2.quortex.pro.m6.tvvideoms.com
10.37.18.31/25,,active,srv-client-1.recept.pro.common.tvvideoms.com
10.37.18.32/25,,active,srv-client-2.recept.pro.common.tvvideoms.com
10.37.18.41/25,,active,srv-prov-1.recept.pro.common.tvvideoms.com
10.37.18.42/25,,active,srv-prov-2.recept.pro.common.tvvideoms.com
10.37.18.43/25,,active,srv-prov-3.recept.pro.common.tvvideoms.com
10.37.107.1/24,,active,
10.37.107.2/24,,active,
10.37.107.3/24,,active,
10.37.107.11/24,,active,
10.37.107.12/24,,active,
10.37.18.61/25,vodmanager-1,active,srv-vodmanager-01.bpm.pro.gulli.tvvideoms.com
10.37.18.62/25,vodmanager-2,active,srv-vodmanager-02.bpm.pro.fox.tvvideoms.com
10.250.1.4/24,,active,ftp-int.cognacqjayimage.com
10.37.16.252/25,,active,fw-int-01.admin.media.tvvideoms.com
10.37.16.251/25,,active,fw-int-02.admin.media.tvvideoms.com
10.37.16.254/25,,active,vip-fw-int
10.37.16.126/25,,active,vip-fw-int
10.37.16.124/25,,active,fw-int-01.admin.media.tvvideoms.com
10.37.16.125/25,,active,fw-int-02.admin.media.tvvideoms.com
10.159.2.30/24,,active,sto-insightiq-1.infra.inf.glb.tvvideoms.com
172.16.210.12/24,,active,
172.16.210.13/24,titan OPSR-436,active,
172.16.210.18/24,,active,DFY1FZG2
172.16.210.19/24,DFXZKZG2,active,ANAPROG_02
172.16.210.20/24,,active,
172.16.210.21/24,,active,
172.16.210.22/24,,active,
172.16.210.23/24,,active,
172.16.210.24/24,,active,
172.16.210.27/24,,active,
172.16.210.54/24,,active,
172.16.170.1/24,,active,
172.16.170.5/24,,active,
172.16.170.6/24,,active,
172.16.170.7/24,,active,
172.16.170.8/24,,active,
172.16.170.9/24,,active,
172.16.170.10/24,,active,
172.16.170.11/24,,active,
172.16.170.12/24,,active,
172.16.170.15/24,,active,
172.16.170.18/24,,active,
172.16.170.19/24,,active,
172.16.170.23/24,,active,
172.16.170.24/24,,active,
172.16.170.26/24,,active,
172.16.170.27/24,,active,
172.16.170.31/24,,active,
172.16.170.50/24,,active,
172.16.170.53/24,,active,
172.16.170.54/24,,active,
172.16.170.64/24,,active,
172.16.170.205/24,,active,
172.16.170.215/24,,active,
172.16.170.217/24,,active,
172.16.170.218/24,,active,
172.16.170.220/24,,active,
172.16.170.216/24,,active,
172.16.170.221/24,,active,
172.16.170.223/24,,active,
172.16.170.224/24,,active,
172.16.170.249/24,,active,
172.16.170.250/24,,active,
172.16.170.252/24,,active,
172.16.170.253/24,,active,
10.100.153.13/24,,active,srv-web-vip.admin.cji.fr
10.100.153.14/24,rancid,active,srv-web-01.admin.cji.fr
10.100.153.15/24,,active,srv-web-02.admin.cji.fr
10.100.153.1/24,,active,nas-cji-01.admin.cji.fr
10.100.60.77/24,,active,proxyweb01.cji.fr
10.100.60.78/24,,active,proxyweb02.cji.fr
10.20.100.1/24,,active,srx-cji-00-00-prod
10.20.100.2/24,,active,sl2-cji-03-29-sfr4k-01
10.20.100.3/24,,active,sl2-cji-rdc-03-mam-user3
10.20.100.4/24,,active,sl3-cji-01-r04-mcast-3
10.20.100.5/24,,active,sl3-cji-01-r04-mcast-4
10.20.100.6/24,,active,sl3-cji-03-14-mcast-1
10.20.100.7/24,,active,sl3-cji-03-14-mcast-2
10.20.100.8/24,,active,sl2-cji-rdc-04-mam-user4
10.20.100.9/24,,active,sl2-cji-01-14-mam2
10.20.100.10/24,,active,sl2-cji-01-r07-admin-2
10.20.100.11/24,,active,
10.20.100.12/24,,active,sl2-cji-01-r01-mcast-1
10.20.100.13/24,,active,sl2-cji-01-r01-mcast-2
10.20.100.14/24,,active,sl2-cji-01-r01-mcast-3
10.20.100.15/24,,active,sl2-cji-01-r02-mcast-1
10.20.100.16/24,,active,sl2-cji-01-r02-mcast-2
10.20.100.17/24,,active,sl2-cji-01-r02-mcast-3
10.20.100.18/24,,active,sl2-cji-01-r04-mcast-1
10.20.100.19/24,,active,sl3-cji-00-02-mcast-1
10.20.100.20/24,,active,sl3-cji-00-02-mcast-2
10.20.100.21/24,,active,sl2-cji-06-35-dcm-mut-01
10.20.100.22/24,,active,sl2-cji-06-36-dcm-mut-02
10.20.100.23/24,,active,sl2-cji-08-03-tdr-n1
10.20.100.24/24,,active,sl2-cji-08-03-tdr-n2
10.20.100.25/24,,active,sl2-cji-08-03-tdr-n3
10.20.100.26/24,,active,sl2-cji-08-03-tdr-n4
10.20.100.27/24,,active,sl2-cji-07-ga5-bure-1
10.20.100.28/24,,active,sl2-cji-08-04-tdr-s4
10.20.100.29/24,,active,sl2-cji-08-04-tdr-s3
10.20.100.30/24,,active,
10.20.100.31/24,,active,sl2-cji-08-04-tdr-s1
10.20.100.32/24,,active,sl3-cji-01-14-mcast-1
10.20.100.33/24,,active,sl3-cji-01-14-mcast-2
10.20.100.34/24,,active,sl3-cji-08-03-mcast-1
10.20.100.35/24,,active,sl3-cji-08-04-mcast-2
10.20.100.36/24,,active,sl2-cji-08-04-tdr-s2
10.20.100.37/24,,active,sl3-cji-00-02-ospfcore-1
10.20.100.39/24,,active,sl2-cji-00-02-dmz-1
10.20.100.40/24,,active,sl2-cji-00-01-dmz-2
10.20.100.44/24,,active,sl2-cji-06-29-mcast-1
10.20.100.45/24,,active,sl2-cji-06-05-mcast-2
10.20.100.46/24,,active,sl3-cji-06-10-mcast-2
10.20.100.47/24,,active,sl3-cji-06-11-mcast-1
10.20.100.48/24,,active,sl2-cji-01-14-admin-3
10.20.100.49/24,,active,sl2-cji-01-15-diff-n1
10.20.100.50/24,,active,sl2-cji-01-12-admin-2
10.20.100.51/24,,active,sl2-cji-01-22-sup-lcp
10.20.100.52/24,,active,sl2-cji-01-26-wan-2
10.20.100.53/24,,active,sl2-cji-01-26-contrib-mcl-n1
10.20.100.54/24,,active,sl2-cji-01-26-wan-3
10.20.100.55/24,,active,sl2-cji-01-26-contrib-mcl-n2
10.20.100.56/24,,active,sl2-cji-01-32-cjustice-n1
10.20.100.58/24,,active,sl2-cji-01-r07-mcast-1
10.20.100.59/24,,active,sl3-cji-01-r07-admin-1
10.20.100.60/24,,active,sl2-cji-01-r09-mcast-3
10.20.100.61/24,,active,sl2-cji-01-r03-admin-1
10.20.100.62/24,,active,sl2-cji-01-r03-mcast-1
10.20.100.63/24,,active,sl2-cji-01-12-mcast-1
10.20.100.64/24,,active,sl2-cji-01-06-mcast-1
10.20.100.65/24,,active,sl2-cji-01-11-pereire-1
10.20.100.66/24,,active,sl2-cji-01-11-pereire-2
10.20.100.67/24,,active,sl2-cji-01-17-intx-mcl-1
10.20.100.68/24,,active,sl2-cji-01-00-wan-3
10.20.100.69/24,,active,sl2-cji-01-18-pbdc
10.20.100.70/24,,active,sl2-cji-03-ga5-bure
10.20.100.72/24,,active,sl2-cji-01-25-lctvi-2
10.20.100.73/24,,active,sl2-cji-01-24-lctvi-1
10.20.100.74/24,,active,sl3-cji-01-00-qos-intx-pereire-1
10.20.100.77/24,,active,sl2-cji-06-33-prod-n8
10.20.100.78/24,,active,sl2-cji-06-13-diff-n1
10.20.100.79/24,,active,sl2-cji-06-13-diff-s1-bkp
10.20.100.82/24,,active,sl3-cji-01-30-core-n2
10.20.100.83/24,,active,sl3-cji-01-30-core-n1
10.20.100.84/24,,active,sl2-cji-01-13-admin-1
10.20.100.85/24,,active,sl3-cji-01-30-core-n1-new
10.20.100.86/24,,active,sl3-cji-01-30-core-n2-new
10.20.100.87/24,,active,sl2-cji-08-01-admin-1
10.20.100.88/24,,active,sl2-cji-08-05-admin-4
10.20.100.89/24,,active,sl2-cji-08-02-admin-2
10.20.100.90/24,,active,sl2-cji-06-41-prod-01
10.20.100.91/24,,active,sl2-cji-00-00-core-1
10.20.100.92/24,,active,sl2-cji-00-00-core-2
10.20.100.93/24,,active,sl3-cji-06-37-dcm-core
10.20.100.94/24,,active,sl3-cji-06-37-dev
10.20.100.95/24,,active,sl2-cji-00-02-wan
10.20.100.96/24,,active,sl2-cji-01-20-intx-1
10.20.100.98/24,,active,sl2-cji-01-20-admin-1
10.20.100.99/24,,active,sl2-cji-02-53-admin-grille-1
10.20.100.100/24,,active,sl2-cji-01-21-dmz-2
10.20.100.101/24,,active,sl2-cji-01-21-admin-2
10.20.100.102/24,,active,sl2-cji-01-20-dmz-1
10.20.100.103/24,,active,sl2-cji-00-01-intxall
10.20.100.104/24,,active,sl2-cji-01-r07-intx-1
10.20.100.105/24,,active,sl2-cji-01-r07-intx-2
10.20.100.106/24,,active,sl2-cji-01-r07-dmz-1
10.20.100.107/24,,active,sl3-cji-02-54-onzeo-core-1
10.20.100.108/24,,active,sl2-cji-01-r07-admin-1
10.20.100.109/24,,active,sl2-cji-01-r09-admin-1
10.20.100.110/24,,active,sl2-cji-01-r09-mcast-1
10.20.100.111/24,,active,sl2-cji-01-r09-mcast-2
10.20.100.112/24,,active,sl2-cji-01-r01-admin-1
10.20.100.113/24,,active,sl2-cji-01-r02-admin-1
10.20.100.114/24,,active,sl2-cji-01-r04-admin-1
10.20.100.115/24,,active,sl2-cji-01-r08-admin-1
10.20.100.116/24,,active,sl2-cji-01-30-admin-n1
10.20.100.117/24,,active,sl2-cji-01-19-orng-diff-n2
10.20.100.118/24,,active,sl2-cji-01-18-orng-diff-n1
10.20.100.119/24,,active,sl2-cji-06-02-prod-n10
10.20.100.120/24,,active,sl2-cji-06-32-prod-s10
10.20.100.121/24,,active,sl2-cji-01-30-mcl-supervision1
10.20.100.122/24,,active,sl2-cji-01-20-natgeocore
10.20.100.123/24,,active,sl2-cji-01-25-harris2
10.20.100.124/24,,active,sw-wifi-cji-2
10.20.100.125/24,,active,sw-wifi-cji-1
10.20.100.126/24,,active,sl2-cji-01-25-mcl-stockage-1
10.20.100.127/24,,active,sl2-cji-01-33-cjustice-s1
10.20.100.128/24,,active,sl2-cji-01-27-telesud-n1
10.20.100.129/24,,active,sl2-cji-01-17-natgeo-1
10.20.100.130/24,,active,sl2-cji-01-23-tvradio-n1
10.20.100.131/24,,active,sl2-cji-01-21-lcp-ps-intx-1
10.20.100.132/24,,active,sl2-cji-01-22-lcp-ps-intx-2
10.20.100.133/24,,active,sl2-cji-01-25-automation-n1
10.20.100.134/24,,active,sl2-cji-01-25-automation-n2
10.20.100.135/24,,active,sl2-cji-01-23-sup-enr-n1
10.20.100.136/24,,active,sl2-cji-01-24-sup-enr-s1
10.20.100.137/24,,active,sl2-cji-01-161-sgtveda2-prod-1
10.20.100.138/24,,active,sl2-cji-01-162-sgtveda2-prod-2
10.20.100.139/24,,active,sl2-cji-01-163-sgtveda2-prod-3
10.20.100.140/24,,active,sl2-cji-01-164-sgtveda2-prod-4
10.20.100.141/24,,active,sl2-cji-01-165-sgtveda2-prod-5
10.20.100.142/24,,active,sl2-cji-01-166-sgtveda2-prod-6
10.20.100.143/24,,active,sl2-cji-01-167-iconcert-n1
10.20.100.144/24,,active,sl2-cji-01-161-sgtveda2-intx-1
10.20.100.145/24,,active,sl2-cji-01-162-sgtveda2-intx-2
10.20.100.146/24,,active,sl2-cji-01-166-admin-3
10.20.100.147/24,,active,sl2-cji-01-13-bytelhd-admin-1
10.20.100.148/24,,active,sl2-cji-01-13-bytelhd-prod-n1
